metric_id,product_id,metric_date,dau,mau,conversion_rate,avg_session_duration,page_views,add_to_cart,checkout_initiated,purchases,revenue,refund_rate,nps_score,feature_adoption_rate,time_to_first_action
13805,38,2025-04-03,226,3390,0.0529,412,1356,38,22,11,440.13,0.036,40,0.3999,46
13806,38,2025-04-02,201,4824,0.0465,133,1005,55,26,9,344.42,0.0339,27,0.2796,287
13807,38,2025-04-01,191,5157,0.0439,390,764,32,25,8,309.21,0.051,25,0.3422,195
13808,38,2025-03-31,173,3287,0.0526,278,346,49,18,9,335.24,0.079,52,0.4884,65
13809,38,2025-03-30,183,3294,0.0411,316,549,32,13,7,276.86,0.0594,67,0.7439,51
13810,38,2025-03-29,208,3536,0.0369,356,1456,29,28,7,282.6,0.0134,36,0.6693,261
13811,38,2025-03-28,213,5751,0.0375,377,1065,60,15,7,294.23,0.0716,44,0.8967,66
13812,38,2025-03-27,211,3798,0.0512,210,1055,54,27,10,398.15,0.0186,75,0.88,175
13813,38,2025-03-26,176,4048,0.0525,416,1408,25,13,9,340.52,0.0234,68,0.2549,85
13814,38,2025-03-25,186,4278,0.0549,86,1674,41,15,10,376.15,0.0355,74,0.2481,156
13815,38,2025-03-24,204,3876,0.0417,217,1428,54,10,8,313.49,0.0353,63,0.253,158
13816,38,2025-03-23,190,5510,0.0431,97,1520,52,23,8,301.99,0.0575,51,0.4166,294
13817,38,2025-03-22,229,6183,0.0463,384,1832,59,29,10,390.74,0.0117,53,0.5004,291
13818,38,2025-03-21,197,3940,0.0409,260,1379,34,29,8,296.66,0.0344,48,0.8773,131
13819,38,2025-03-20,218,4360,0.0453,52,1090,23,30,9,363.63,0.0245,24,0.4137,164
13820,38,2025-03-19,221,3757,0.0552,102,1105,41,13,12,449.41,0.0443,38,0.5383,130
13821,38,2025-03-18,193,3474,0.0462,427,1158,46,20,8,328.22,0.055,65,0.4625,111
13822,38,2025-03-17,204,5916,0.0559,351,1836,31,13,11,420.25,0.0544,49,0.2586,80
13823,38,2025-03-16,243,4617,0.0425,497,972,32,22,10,380.24,0.0373,60,0.7564,75
13824,38,2025-03-15,197,2955,0.0443,195,985,31,14,8,321.23,0.0177,47,0.4164,69
13825,38,2025-03-14,217,4774,0.0519,89,1302,30,25,11,414.74,0.0515,56,0.3962,202
13826,38,2025-03-13,241,6266,0.045,182,482,32,25,10,399.83,0.0465,70,0.6759,161
13827,38,2025-03-12,186,4092,0.0546,441,1302,27,23,10,374.04,0.0117,62,0.3326,228
13828,38,2025-03-11,203,5887,0.0483,91,1624,46,18,9,361.18,0.0738,68,0.3628,261
13829,38,2025-03-10,198,4158,0.0515,104,396,57,11,10,375.79,0.0649,53,0.8396,185
13830,38,2025-03-09,208,6032,0.0597,367,832,48,23,12,457.7,0.0573,22,0.4768,94
13831,38,2025-03-08,224,4928,0.0572,238,1120,28,25,12,472.24,0.0346,25,0.5073,153
13832,38,2025-03-07,208,4576,0.0475,543,624,33,14,9,364.16,0.0368,57,0.2218,294
13833,38,2025-03-06,205,4100,0.0413,104,1640,22,19,8,311.87,0.0613,44,0.5449,224
13834,38,2025-03-05,233,6291,0.0546,522,699,33,15,12,468.61,0.0748,25,0.2414,136
13835,38,2025-03-04,197,3152,0.0474,541,1773,36,11,9,343.67,0.063,43,0.562,230
13836,38,2025-03-03,242,4598,0.0563,479,968,66,31,13,501.8,0.0507,22,0.2538,88
13837,38,2025-03-02,232,3944,0.058,522,1624,31,22,13,495.85,0.043,50,0.354,221
13838,38,2025-03-01,235,5640,0.0421,314,1880,53,19,9,364.32,0.0352,36,0.5396,292
13839,38,2025-02-28,226,4520,0.0522,61,678,63,17,11,434.6,0.0363,65,0.2023,259
13840,38,2025-02-27,211,4220,0.0516,573,1266,32,15,10,400.97,0.0495,33,0.2976,121
13841,38,2025-02-26,197,2955,0.0575,583,1379,43,20,11,416.97,0.0318,29,0.7865,139
13842,38,2025-02-25,216,4536,0.0488,370,432,49,19,10,388.2,0.0535,29,0.2037,171
13843,38,2025-02-24,257,4112,0.0517,93,1028,28,15,13,489.93,0.0331,30,0.367,131
13844,38,2025-02-23,208,6032,0.0563,79,832,35,27,11,431.04,0.065,61,0.6407,286
13845,38,2025-02-22,240,5520,0.044,295,1680,51,14,10,389.16,0.0293,54,0.2649,91
13846,38,2025-02-21,223,3791,0.0567,214,669,50,23,12,466.02,0.0178,56,0.2371,172
13847,38,2025-02-20,244,5368,0.0476,493,1708,44,24,11,427.87,0.0334,57,0.6684,231
13848,38,2025-02-19,234,4680,0.0575,297,936,59,18,13,495.74,0.0375,27,0.5125,5
13849,38,2025-02-18,224,4480,0.0609,233,1120,27,18,13,502.57,0.0335,34,0.6992,97
13850,38,2025-02-17,199,4378,0.0527,438,1592,21,26,10,386.57,0.0171,75,0.7185,202
13851,38,2025-02-16,234,5382,0.0635,375,2106,56,16,14,547.66,0.0751,43,0.448,81
13852,38,2025-02-15,181,3982,0.0673,428,1086,47,21,12,448.89,0.0563,31,0.8328,138
13853,38,2025-02-14,259,4921,0.0563,414,518,58,26,14,536.95,0.0249,43,0.2299,246
13854,38,2025-02-13,270,4320,0.0536,176,1620,52,19,14,532.73,0.0658,29,0.5586,191
13855,38,2025-02-12,252,5796,0.0496,575,1512,36,26,12,460.16,0.0493,32,0.2783,40
13856,38,2025-02-11,209,3762,0.0587,567,1672,28,19,12,452.11,0.0784,65,0.4184,88
13857,38,2025-02-10,280,6720,0.0688,363,1400,41,33,19,709.2,0.0105,50,0.5673,249
13858,38,2025-02-09,288,4896,0.0539,519,1728,60,24,15,571.68,0.0771,58,0.5396,236
13859,38,2025-02-08,247,6669,0.0545,257,988,33,28,13,495.54,0.08,20,0.3082,141
13860,38,2025-02-07,211,4853,0.0601,178,1688,45,26,12,466.98,0.0157,65,0.2061,206
13861,38,2025-02-06,232,3712,0.0476,562,928,49,23,11,406.93,0.0486,46,0.7301,170
13862,38,2025-02-05,262,4978,0.0525,167,524,36,31,13,507.15,0.064,54,0.8128,263
13863,38,2025-02-04,241,3856,0.0496,532,964,53,34,11,440.39,0.0419,24,0.4612,277
13864,38,2025-02-03,217,4557,0.0569,453,1953,63,22,12,454.63,0.0496,25,0.2091,277
13865,38,2025-02-02,267,5874,0.0508,80,534,66,17,13,499.74,0.0787,32,0.339,26
13866,38,2025-02-01,247,4940,0.0692,550,741,73,31,17,629.71,0.0364,34,0.7307,287
13867,38,2025-01-31,270,4320,0.0617,320,2430,54,32,16,613.49,0.0642,30,0.8958,227
13868,38,2025-01-30,236,3540,0.0715,546,1180,59,30,16,622.01,0.0731,50,0.3952,100
13869,38,2025-01-29,296,5920,0.0735,71,2072,86,35,21,801.94,0.013,50,0.2483,138
13870,38,2025-01-28,255,4080,0.0693,259,1785,56,26,17,650.74,0.023,53,0.2049,182
13871,39,2026-01-27,24,384,0.0395,494,168,4,2,0,30.85,0.0183,21,0.3399,143
13872,39,2026-01-26,22,440,0.0398,130,132,4,1,0,28.52,0.0294,75,0.5496,212
13873,39,2026-01-25,24,408,0.0393,358,216,3,2,0,30.68,0.0677,22,0.4864,60
13874,39,2026-01-24,26,416,0.0279,395,130,6,2,0,23.61,0.0374,36,0.6461,210
13875,39,2026-01-23,27,540,0.0361,561,54,5,2,0,31.72,0.015,64,0.8467,63
13876,39,2026-01-22,28,476,0.0384,202,140,7,1,1,35.02,0.0716,66,0.7424,98
13877,39,2026-01-21,25,475,0.0314,402,75,5,2,0,25.56,0.0359,66,0.8988,37
13878,39,2026-01-20,25,675,0.0373,407,175,5,3,0,30.32,0.0586,51,0.667,182
13879,39,2026-01-19,25,525,0.0386,131,175,7,2,0,31.44,0.046,68,0.5895,102
13880,39,2026-01-18,23,667,0.0296,174,69,5,3,0,22.13,0.0669,48,0.823,34
13881,39,2026-01-17,23,460,0.034,417,207,4,1,0,25.47,0.0145,57,0.6657,95
13882,39,2026-01-16,26,598,0.0412,221,104,6,1,1,34.9,0.0167,26,0.364,6
13883,39,2026-01-15,25,375,0.0384,529,225,5,3,0,31.24,0.0219,51,0.811,242
13884,39,2026-01-14,29,638,0.0305,382,174,7,3,0,28.82,0.0345,45,0.3021,157
13885,39,2026-01-13,26,650,0.0338,512,182,3,2,0,28.57,0.0114,57,0.6423,107
13886,39,2026-01-12,23,483,0.0362,510,46,4,3,0,27.14,0.0407,28,0.5114,163
13887,39,2026-01-11,22,396,0.0305,462,88,5,1,0,21.87,0.0173,68,0.7262,218
13888,39,2026-01-10,23,460,0.0295,275,161,5,2,0,22.1,0.0645,54,0.4736,36
13889,39,2026-01-09,28,532,0.0432,383,140,5,2,1,39.4,0.0317,68,0.7892,99
13890,39,2026-01-08,28,588,0.0418,566,112,4,3,1,38.06,0.0247,77,0.4523,103
13891,39,2026-01-07,26,468,0.0429,310,234,5,3,1,36.31,0.0443,25,0.7305,144
13892,39,2026-01-06,29,435,0.0343,197,203,3,3,0,32.41,0.0469,63,0.8764,190
13893,39,2026-01-05,24,552,0.0382,536,216,4,2,0,29.85,0.0372,53,0.3536,79
13894,39,2026-01-04,31,713,0.0342,358,248,7,1,1,34.5,0.0462,46,0.2832,274
13895,39,2026-01-03,20,520,0.0378,271,140,4,2,0,24.64,0.0674,78,0.2582,76
13896,39,2026-01-02,26,468,0.0447,463,234,6,1,1,37.86,0.043,75,0.4771,164
13897,39,2026-01-01,28,560,0.0395,35,252,5,3,1,36.04,0.0291,29,0.405,196
13898,39,2025-12-31,25,550,0.0346,371,225,3,1,0,28.16,0.0206,31,0.6219,240
13899,39,2025-12-30,29,841,0.0381,586,232,7,3,1,36.01,0.0788,23,0.6482,97
13900,39,2025-12-29,27,459,0.0329,36,108,5,2,0,28.9,0.0396,39,0.7476,17
13901,39,2025-12-28,29,667,0.0342,165,232,5,4,0,32.26,0.015,58,0.6787,98
13902,39,2025-12-27,26,598,0.037,220,104,4,1,0,31.3,0.0159,22,0.458,100
13903,39,2025-12-26,29,609,0.0356,571,174,4,2,1,33.62,0.0191,78,0.4245,146
13904,39,2025-12-25,26,468,0.041,151,130,3,2,1,34.71,0.0418,37,0.72,11
13905,39,2025-12-24,27,648,0.0363,592,162,3,3,0,31.94,0.0743,40,0.7306,141
13906,39,2025-12-23,28,700,0.0455,427,196,5,3,1,41.46,0.0569,34,0.5876,25
13907,39,2025-12-22,25,625,0.0348,180,200,3,2,0,28.32,0.0106,43,0.7387,171
13908,39,2025-12-21,26,416,0.0345,553,130,3,2,0,29.21,0.0397,30,0.5211,148
13909,39,2025-12-20,27,540,0.038,385,216,6,3,1,33.43,0.0787,53,0.4525,228
13910,39,2025-12-19,27,486,0.0468,389,189,5,3,1,41.11,0.0358,58,0.238,35
13911,39,2025-12-18,30,450,0.0355,290,180,7,2,1,34.68,0.0463,77,0.6115,27
13912,39,2025-12-17,26,702,0.044,375,156,3,2,1,37.28,0.0194,58,0.5246,85
13913,39,2025-12-16,27,540,0.0366,480,189,4,2,0,32.13,0.0779,63,0.2264,198
13914,39,2025-12-15,31,558,0.0434,98,93,5,1,1,43.78,0.0473,72,0.4868,28
13915,39,2025-12-14,26,624,0.0481,265,156,5,3,1,40.74,0.0483,22,0.7271,153
13916,39,2025-12-13,28,784,0.0327,399,196,5,1,0,29.77,0.0194,40,0.6546,46
13917,39,2025-12-12,31,465,0.0343,136,124,8,4,1,34.57,0.0124,22,0.5164,216
13918,39,2025-12-11,29,754,0.0335,453,203,6,2,0,31.61,0.0188,45,0.7232,256
13919,39,2025-12-10,23,483,0.0476,62,138,2,2,1,35.63,0.0273,24,0.7693,124
13920,39,2025-12-09,30,660,0.0469,324,270,3,4,1,45.76,0.0217,75,0.5673,196
13921,39,2025-12-08,28,448,0.0357,554,112,7,2,0,32.51,0.038,70,0.6891,264
13922,39,2025-12-07,31,713,0.044,476,124,4,1,1,44.41,0.0354,33,0.4406,109
13923,39,2025-12-06,27,594,0.0401,39,54,3,1,1,35.21,0.0632,74,0.2676,67
13924,39,2025-12-05,27,675,0.0488,568,135,7,2,1,42.89,0.0598,66,0.7098,96
13925,39,2025-12-04,29,696,0.0493,221,174,3,2,1,46.56,0.0309,42,0.7309,169
13926,39,2025-12-03,33,660,0.0385,299,231,3,2,1,41.39,0.0778,21,0.7864,261
13927,39,2025-12-02,25,650,0.0356,319,150,3,2,0,28.99,0.0693,53,0.5192,263
13928,39,2025-12-01,29,696,0.0486,313,58,6,2,1,45.91,0.0533,63,0.5041,165
13929,39,2025-11-30,31,713,0.0459,302,93,6,3,1,46.36,0.0311,51,0.8243,280
13930,39,2025-11-29,32,512,0.0342,230,128,3,3,1,35.61,0.0756,41,0.785,33
13931,39,2025-11-28,35,945,0.0369,528,280,4,4,1,42.08,0.0591,57,0.3882,54
13932,39,2025-11-27,25,375,0.05,479,225,5,1,1,40.69,0.0551,25,0.7147,168
13933,39,2025-11-26,30,570,0.0402,251,150,3,2,1,39.27,0.0215,53,0.3045,271
13934,39,2025-11-25,34,884,0.0414,242,68,5,1,1,45.8,0.0346,62,0.6022,18
13935,39,2025-11-24,30,540,0.0501,160,240,6,1,1,48.96,0.0736,41,0.7023,92
13936,39,2025-11-23,33,792,0.0412,383,231,6,3,1,44.24,0.0323,79,0.8083,118
13937,39,2025-11-22,27,486,0.0358,325,54,3,2,0,31.47,0.0354,43,0.8819,206
13938,39,2025-11-21,34,680,0.0386,558,272,8,3,1,42.66,0.0188,75,0.8494,121
13939,39,2025-11-20,29,493,0.0426,164,145,4,2,1,40.2,0.0184,26,0.7752,185
13940,39,2025-11-19,34,510,0.0419,32,238,8,4,1,46.36,0.0483,40,0.4071,48
13941,39,2025-11-18,28,476,0.0511,128,112,7,1,1,46.56,0.0546,75,0.7668,147
13942,39,2025-11-17,26,546,0.0395,151,130,6,3,1,33.43,0.0382,61,0.6425,183
13943,39,2025-11-16,30,540,0.0396,263,240,8,4,1,38.67,0.0507,58,0.8187,89
13944,39,2025-11-15,27,621,0.0507,352,216,3,2,1,44.6,0.0567,27,0.6771,30
13945,39,2025-11-14,28,616,0.0458,559,140,5,2,1,41.78,0.0631,75,0.6254,27
13946,39,2025-11-13,30,780,0.0356,599,270,4,2,1,34.77,0.0194,59,0.2707,48
13947,39,2025-11-12,30,750,0.0402,515,90,7,2,1,39.24,0.056,74,0.5929,225
13948,39,2025-11-11,31,775,0.0391,479,93,8,4,1,39.42,0.028,41,0.3648,151
13949,39,2025-11-10,29,754,0.0376,582,174,6,4,1,35.52,0.0559,73,0.2441,249
13950,39,2025-11-09,33,528,0.0368,358,66,4,2,1,39.48,0.0546,24,0.711,91
13951,39,2025-11-08,33,759,0.0511,480,198,8,2,1,54.86,0.0685,62,0.5361,208
13952,39,2025-11-07,31,744,0.0502,211,217,8,3,1,50.68,0.0469,20,0.8735,148
13953,39,2025-11-06,26,598,0.0495,268,130,7,2,1,41.86,0.0635,46,0.6841,237
13954,39,2025-11-05,27,702,0.0513,87,162,3,2,1,45.12,0.0339,62,0.5899,93
13955,39,2025-11-04,27,594,0.0429,562,135,4,2,1,37.74,0.0296,79,0.3617,93
13956,39,2025-11-03,28,644,0.0428,228,84,5,3,1,39.04,0.0461,55,0.4939,239
13957,39,2025-11-02,32,640,0.0521,546,160,8,3,1,54.28,0.0451,33,0.4872,198
13958,39,2025-11-01,32,640,0.0382,474,192,9,2,1,39.75,0.0288,60,0.3598,44
13959,39,2025-10-31,26,546,0.0466,228,234,4,3,1,39.47,0.018,76,0.6465,281
13960,39,2025-10-30,29,841,0.0517,485,58,2,4,1,48.84,0.0601,79,0.4388,126
13961,39,2025-10-29,34,578,0.0376,498,68,10,3,1,41.65,0.0108,69,0.5816,55
13962,39,2025-10-28,34,612,0.0472,421,102,8,4,1,52.23,0.0344,54,0.3741,75
13963,39,2025-10-27,33,495,0.0447,87,198,6,2,1,48.03,0.0335,51,0.5518,42
13964,39,2025-10-26,26,442,0.0355,117,52,5,1,0,30.03,0.0647,51,0.2758,229
13965,39,2025-10-25,34,680,0.0449,55,238,9,3,1,49.72,0.0724,71,0.3731,179
13966,39,2025-10-24,31,713,0.0361,294,248,4,4,1,36.42,0.0506,34,0.6435,235
13967,39,2025-10-23,29,435,0.036,139,203,6,3,1,33.99,0.0391,71,0.5522,267
13968,39,2025-10-22,25,650,0.0375,389,175,2,3,0,30.5,0.0618,25,0.8226,110
13969,39,2025-10-21,30,570,0.0441,471,120,8,2,1,43.04,0.0436,46,0.3392,85
13970,39,2025-10-20,35,840,0.0487,497,140,5,3,1,55.5,0.0346,46,0.3035,157
13971,39,2025-10-19,34,884,0.0502,330,136,9,4,1,55.55,0.0378,59,0.7882,265
13972,39,2025-10-18,34,816,0.0376,431,170,9,2,1,41.58,0.0202,51,0.4813,74
13973,39,2025-10-17,30,690,0.0489,545,270,7,3,1,47.79,0.046,25,0.6968,240
13974,39,2025-10-16,35,735,0.0413,349,175,7,2,1,47.06,0.0708,68,0.816,146
13975,39,2025-10-15,31,651,0.0347,332,217,3,2,1,35.01,0.0429,78,0.3135,204
13976,39,2025-10-14,34,748,0.0362,401,204,3,2,1,40.08,0.063,40,0.5355,70
13977,39,2025-10-13,29,754,0.0394,133,174,4,1,1,37.15,0.0596,27,0.273,69
13978,39,2025-10-12,34,884,0.0488,575,272,9,4,1,54.02,0.0153,76,0.5993,93
13979,39,2025-10-11,31,868,0.0403,315,186,6,4,1,40.71,0.0569,43,0.8594,238
13980,39,2025-10-10,29,812,0.045,122,261,6,2,1,42.51,0.0561,55,0.5642,234
13981,39,2025-10-09,30,510,0.0443,450,60,4,3,1,43.28,0.0358,38,0.5661,135
13982,39,2025-10-08,35,840,0.0479,384,210,8,4,1,54.56,0.062,64,0.8669,71
13983,39,2025-10-07,28,420,0.0474,396,112,7,3,1,43.2,0.0483,56,0.8462,87
13984,39,2025-10-06,30,780,0.045,589,120,4,1,1,43.98,0.0343,49,0.5793,218
13985,39,2025-10-05,31,558,0.038,218,124,3,2,1,38.33,0.0391,59,0.8579,220
13986,39,2025-10-04,30,540,0.0409,154,270,3,2,1,39.93,0.0599,38,0.3531,196
13987,39,2025-10-03,32,576,0.0344,379,96,5,4,1,35.8,0.0214,72,0.4118,136
13988,39,2025-10-02,33,627,0.0372,398,66,8,2,1,39.99,0.0205,49,0.5832,104
13989,39,2025-10-01,31,713,0.0478,342,124,4,1,1,48.26,0.0112,39,0.8483,77
13990,39,2025-09-30,33,693,0.0472,90,132,8,3,1,50.72,0.0441,65,0.263,83
13991,39,2025-09-29,31,744,0.0372,424,186,6,1,1,37.52,0.027,40,0.8698,180
13992,39,2025-09-28,34,544,0.0498,286,170,5,1,1,55.11,0.0182,47,0.6334,256
13993,39,2025-09-27,27,405,0.05,308,216,4,2,1,43.94,0.0235,34,0.2726,284
13994,39,2025-09-26,27,675,0.0367,95,189,3,3,0,32.23,0.0451,38,0.5,155
13995,39,2025-09-25,26,442,0.0475,153,208,6,1,1,40.16,0.0176,44,0.628,266
13996,39,2025-09-24,29,435,0.0461,296,145,7,3,1,43.53,0.0617,44,0.5472,102
13997,39,2025-09-23,30,690,0.0445,199,210,6,3,1,43.45,0.0612,38,0.6596,165
13998,39,2025-09-22,30,660,0.0458,248,270,8,1,1,44.72,0.0633,26,0.8645,34
13999,39,2025-09-21,23,391,0.048,298,184,3,2,1,35.94,0.0418,37,0.3092,24
14000,39,2025-09-20,29,841,0.0489,417,116,6,3,1,46.16,0.0449,69,0.8902,184
14001,39,2025-09-19,29,609,0.0386,583,145,4,4,1,36.39,0.0317,61,0.4426,130
14002,39,2025-09-18,31,651,0.0393,191,124,6,3,1,39.66,0.0387,54,0.5719,113
14003,39,2025-09-17,30,780,0.0471,42,90,4,2,1,46.0,0.0421,69,0.469,183
14004,39,2025-09-16,33,627,0.0389,314,198,5,2,1,41.81,0.0608,44,0.2577,292
14005,39,2025-09-15,26,650,0.0469,579,130,4,2,1,39.68,0.035,74,0.828,104
14006,39,2025-09-14,30,450,0.0471,329,180,5,1,1,45.95,0.073,66,0.547,134
14007,39,2025-09-13,34,544,0.034,239,272,9,2,1,37.65,0.0392,53,0.8467,290
14008,39,2025-09-12,31,837,0.0361,368,124,6,3,1,36.47,0.0164,32,0.8965,231
14009,39,2025-09-11,31,744,0.036,338,155,7,3,1,36.36,0.0556,41,0.5756,132
14010,39,2025-09-10,26,598,0.0346,89,78,3,1,0,29.24,0.0523,25,0.7927,21
14011,39,2025-09-09,25,475,0.0403,78,225,3,1,1,32.81,0.0584,61,0.8207,214
14012,39,2025-09-08,32,864,0.0351,186,64,6,2,1,36.58,0.0397,40,0.2003,29
14013,39,2025-09-07,30,660,0.0349,452,270,5,2,1,34.08,0.0723,77,0.4248,129
14014,39,2025-09-06,23,391,0.0368,314,92,4,1,0,27.53,0.074,24,0.7971,211
14015,39,2025-09-05,27,486,0.0425,525,81,2,1,1,37.34,0.0392,64,0.8076,147
14016,39,2025-09-04,25,425,0.0394,204,225,4,1,0,32.05,0.076,52,0.3862,10
14017,39,2025-09-03,29,754,0.039,546,232,6,3,1,36.81,0.0551,29,0.5845,232
14018,39,2025-09-02,25,425,0.0397,198,50,6,2,0,32.34,0.0489,67,0.4198,190
14019,39,2025-09-01,24,624,0.0343,113,216,3,3,0,26.81,0.0242,35,0.2319,57
14020,39,2025-08-31,24,384,0.0457,190,48,4,3,1,35.68,0.0418,41,0.3215,48
14021,39,2025-08-30,30,870,0.0417,81,60,7,2,1,40.68,0.0639,28,0.436,113
14022,39,2025-08-29,33,660,0.0332,562,264,8,4,1,35.65,0.0156,65,0.3467,271
14023,39,2025-08-28,31,806,0.04,35,124,3,3,1,40.35,0.0779,32,0.4179,75
14024,39,2025-08-27,28,812,0.0309,460,112,5,3,0,28.17,0.077,51,0.7774,200
14025,39,2025-08-26,29,754,0.0369,429,116,3,1,1,34.87,0.0154,70,0.4074,87
14026,39,2025-08-25,30,870,0.0343,314,270,8,2,1,33.5,0.054,38,0.8814,159
14027,39,2025-08-24,29,435,0.042,570,145,3,2,1,39.69,0.0745,26,0.8838,103
14028,39,2025-08-23,30,540,0.0394,548,240,5,4,1,38.46,0.0431,65,0.252,227
14029,39,2025-08-22,32,512,0.0442,302,96,5,2,1,46.08,0.012,48,0.5617,189
14030,39,2025-08-21,27,675,0.034,159,162,6,1,0,29.84,0.0497,74,0.8171,270
14031,39,2025-08-20,27,648,0.0418,52,243,2,1,1,36.77,0.0667,40,0.7935,11
14032,39,2025-08-19,30,660,0.031,330,270,7,3,0,30.29,0.0729,76,0.4557,280
14033,39,2025-08-18,26,442,0.0368,288,208,7,3,0,31.13,0.0437,32,0.6876,14
14034,39,2025-08-17,25,450,0.037,240,125,6,1,0,30.15,0.0312,30,0.3038,43
14035,39,2025-08-16,25,475,0.0396,142,75,5,2,0,32.19,0.0448,57,0.386,122
14036,39,2025-08-15,26,676,0.0428,420,52,3,1,1,36.23,0.0107,42,0.4746,192
14037,39,2025-08-14,29,551,0.0435,380,261,3,1,1,41.08,0.0595,69,0.3429,232
14038,39,2025-08-13,26,520,0.0372,174,208,5,2,0,31.49,0.0462,58,0.7672,120
14039,39,2025-08-12,24,576,0.0386,279,216,4,1,0,30.14,0.045,76,0.6885,298
14040,39,2025-08-11,25,400,0.0306,231,100,3,3,0,24.87,0.0443,20,0.7535,46
14041,39,2025-08-10,27,486,0.029,352,108,7,3,0,25.47,0.0115,55,0.3328,235
14042,39,2025-08-09,25,550,0.035,110,150,4,1,0,28.51,0.024,75,0.2988,176
14043,39,2025-08-08,25,525,0.0284,370,75,5,2,0,23.11,0.0725,68,0.4801,241
14044,39,2025-08-07,22,616,0.0296,83,154,2,2,0,21.19,0.0295,71,0.5977,280
14045,39,2025-08-06,24,504,0.0346,85,120,4,3,0,27.04,0.0115,30,0.8829,146
14046,39,2025-08-05,23,529,0.0359,116,69,5,1,0,26.85,0.0648,35,0.6655,255
14047,39,2025-08-04,27,513,0.0372,584,243,5,2,1,32.67,0.0728,23,0.5652,98
14048,39,2025-08-03,20,480,0.0402,375,120,5,2,0,26.16,0.0523,66,0.3744,105
14049,39,2025-08-02,20,340,0.0346,492,160,5,1,0,22.53,0.0774,36,0.5116,17
14050,39,2025-08-01,23,414,0.0331,522,92,3,2,0,24.77,0.0691,57,0.563,240
14051,39,2025-07-31,18,360,0.0274,427,90,4,1,0,16.03,0.0661,72,0.7642,10
14052,39,2025-07-30,19,437,0.0339,122,152,4,1,0,20.94,0.0508,28,0.3032,5
14053,39,2025-07-29,27,405,0.0271,63,54,5,2,0,23.8,0.0701,61,0.8004,138
14054,39,2025-07-28,25,700,0.0272,474,75,4,3,0,22.11,0.0147,31,0.2027,132
14055,39,2025-07-27,23,552,0.0274,445,138,5,2,0,20.49,0.0444,71,0.8319,141
14056,39,2025-07-26,23,414,0.0285,66,138,3,2,0,21.32,0.0502,67,0.4043,227
14057,39,2025-07-25,23,506,0.0382,523,184,3,2,0,28.59,0.058,31,0.7008,122
14058,39,2025-07-24,22,550,0.0278,51,132,3,1,0,19.91,0.037,60,0.2171,209
14059,39,2025-07-23,18,306,0.0284,183,126,2,1,0,16.65,0.0123,22,0.3341,182
14060,39,2025-07-22,23,368,0.0264,96,138,5,2,0,19.77,0.0157,51,0.4714,35
14061,39,2025-07-21,22,594,0.0295,82,44,4,2,0,21.1,0.0739,64,0.571,96
14062,39,2025-07-20,25,675,0.0363,126,175,6,2,0,29.54,0.0293,29,0.6137,127
14063,39,2025-07-19,22,616,0.0283,109,176,2,1,0,20.26,0.0279,45,0.3922,65
14064,39,2025-07-18,19,494,0.0376,525,114,3,1,0,23.27,0.0591,45,0.7704,156
14065,39,2025-07-17,28,560,0.0291,144,112,3,3,0,26.53,0.0521,37,0.6689,272
14066,39,2025-07-16,17,459,0.0285,577,68,2,2,0,15.76,0.0323,73,0.394,111
14067,39,2025-07-15,20,480,0.0324,464,160,3,2,0,21.1,0.0725,46,0.2894,266
14068,39,2025-07-14,22,440,0.0255,429,132,3,1,0,18.28,0.0307,45,0.2125,184
14069,39,2025-07-13,18,360,0.0358,295,108,3,2,0,21.0,0.0584,21,0.2935,262
14070,39,2025-07-12,26,572,0.0292,217,182,4,2,0,24.74,0.0145,54,0.4547,146
14071,39,2025-07-11,17,425,0.0248,263,102,3,1,0,13.72,0.0653,35,0.586,45
14072,39,2025-07-10,21,357,0.0309,184,168,4,2,0,21.14,0.0472,47,0.4581,55
14073,39,2025-07-09,21,525,0.0295,336,126,6,3,0,20.16,0.0613,49,0.2413,15
14074,39,2025-07-08,21,588,0.0306,485,105,5,1,0,20.94,0.0664,78,0.5711,9
14075,39,2025-07-07,18,342,0.03,422,108,4,0,0,17.59,0.0741,36,0.3364,209
14076,39,2025-07-06,23,598,0.0257,234,207,3,2,0,19.2,0.063,20,0.8279,226
14077,39,2025-07-05,20,500,0.0299,530,40,5,2,0,19.5,0.0375,74,0.3512,273
14078,39,2025-07-04,21,567,0.0241,469,84,3,2,0,16.5,0.0373,71,0.2174,235
14079,39,2025-07-03,19,380,0.0332,542,171,5,2,0,20.54,0.0686,74,0.4553,5
14080,39,2025-07-02,21,378,0.0302,234,126,4,1,0,20.64,0.0139,63,0.4626,94
14081,39,2025-07-01,19,304,0.0246,486,133,3,1,0,15.23,0.0676,45,0.601,24
14082,39,2025-06-30,21,567,0.032,345,189,3,1,0,21.9,0.0164,72,0.5807,33
14083,39,2025-06-29,20,540,0.0258,399,140,4,1,0,16.78,0.0707,70,0.4063,147
14084,39,2025-06-28,22,638,0.0242,148,44,3,1,0,17.33,0.0255,61,0.3822,135
14085,39,2025-06-27,22,572,0.0274,99,132,5,2,0,19.65,0.0307,66,0.8381,96
14086,39,2025-06-26,23,391,0.0308,309,138,5,2,0,23.06,0.0209,29,0.8493,244
14087,39,2025-06-25,20,340,0.0249,34,120,5,1,0,16.21,0.0768,48,0.6508,38
